id	audio	n_frames	prompt	tgt_text	with_speech
190_3	what_do_you_like/whatdoyoulike_v3/190.wav	111111	What is the man's favorite food? A. steak; B. pasta; C. none of the above.	C	True
190_4	what_do_you_like/whatdoyoulike_v3/190.wav	111111	What is the man's favorite food? A. pasta; B. pizza; C. none of the above.	C	True
191_0	what_do_you_like/whatdoyoulike_v3/191.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. pasta.	C	True
191_1	what_do_you_like/whatdoyoulike_v3/191.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. pizza.	A	True
191_2	what_do_you_like/whatdoyoulike_v3/191.wav	111111	Which food does the woman like the most? A. ramen; B. pizza; C. steak.	X	True
191_3	what_do_you_like/whatdoyoulike_v3/191.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. none of the above.	C	True
191_4	what_do_you_like/whatdoyoulike_v3/191.wav	111111	Which food does the woman like the most? A. ramen; B. pizza; C. none of the above.	C	True
192_0	what_do_you_like/whatdoyoulike_v3/192.wav	111111	What is the woman's favorite beverage? A. coffee; B. milk; C. tea.	B	True
192_1	what_do_you_like/whatdoyoulike_v3/192.wav	111111	What is the woman's favorite beverage? A. coffee; B. wine; C. milk.	C	True
192_2	what_do_you_like/whatdoyoulike_v3/192.wav	111111	What is the woman's favorite beverage? A. coffee; B. tea; C. wine.	X	True
192_3	what_do_you_like/whatdoyoulike_v3/192.wav	111111	What is the woman's favorite beverage? A. coffee; B. tea; C. none of the above.	C	True
192_4	what_do_you_like/whatdoyoulike_v3/192.wav	111111	What is the woman's favorite beverage? A. wine; B. coffee; C. none of the above.	C	True
193_0	what_do_you_like/whatdoyoulike_v3/193.wav	111111	Which food does the woman like the most? A. pasta; B. steak; C. pizza.	B	True
193_1	what_do_you_like/whatdoyoulike_v3/193.wav	111111	Which food does the woman like the most? A. ramen; B. pasta; C. steak.	C	True
193_2	what_do_you_like/whatdoyoulike_v3/193.wav	111111	Which food does the woman like the most? A. ramen; B. pizza; C. pasta.	X	True
193_3	what_do_you_like/whatdoyoulike_v3/193.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. none of the above.	C	True
193_4	what_do_you_like/whatdoyoulike_v3/193.wav	111111	Which food does the woman like the most? A. ramen; B. pasta; C. none of the above.	C	True
194_0	what_do_you_like/whatdoyoulike_v3/194.wav	111111	What is the woman's favorite city? A. Chicago; B. Miami; C. Boston.	C	True
194_1	what_do_you_like/whatdoyoulike_v3/194.wav	111111	What is the woman's favorite city? A. Chicago; B. Seattle; C. Boston.	C	True
194_2	what_do_you_like/whatdoyoulike_v3/194.wav	111111	What is the woman's favorite city? A. Chicago; B. Seattle; C. Miami.	X	True
194_3	what_do_you_like/whatdoyoulike_v3/194.wav	111111	What is the woman's favorite city? A. Seattle; B. Miami; C. none of the above.	C	True
194_4	what_do_you_like/whatdoyoulike_v3/194.wav	111111	What is the woman's favorite city? A. Chicago; B. Seattle; C. none of the above.	C	True
195_0	what_do_you_like/whatdoyoulike_v3/195.wav	111111	What is the man's favorite beverage? A. milk; B. coffee; C. wine.	B	True
195_1	what_do_you_like/whatdoyoulike_v3/195.wav	111111	What is the man's favorite beverage? A. wine; B. coffee; C. tea.	B	True
195_2	what_do_you_like/whatdoyoulike_v3/195.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. wine.	X	True
195_3	what_do_you_like/whatdoyoulike_v3/195.wav	111111	What is the man's favorite beverage? A. milk; B. tea; C. none of the above.	C	True
195_4	what_do_you_like/whatdoyoulike_v3/195.wav	111111	What is the man's favorite beverage? A. wine; B. tea; C. none of the above.	C	True
196_0	what_do_you_like/whatdoyoulike_v3/196.wav	111111	Which food does the woman like the most? A. pizza; B. pasta; C. steak.	B	True
196_1	what_do_you_like/whatdoyoulike_v3/196.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. pizza.	A	True
196_2	what_do_you_like/whatdoyoulike_v3/196.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. ramen.	X	True
196_3	what_do_you_like/whatdoyoulike_v3/196.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. none of the above.	C	True
196_4	what_do_you_like/whatdoyoulike_v3/196.wav	111111	Which food does the woman like the most? A. ramen; B. pizza; C. none of the above.	C	True
197_0	what_do_you_like/whatdoyoulike_v3/197.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. Chicago.	B	True
197_1	what_do_you_like/whatdoyoulike_v3/197.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. Boston.	C	True
197_2	what_do_you_like/whatdoyoulike_v3/197.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. Miami.	X	True
197_3	what_do_you_like/whatdoyoulike_v3/197.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. none of the above.	C	True
197_4	what_do_you_like/whatdoyoulike_v3/197.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. none of the above.	C	True
198_0	what_do_you_like/whatdoyoulike_v3/198.wav	111111	Which city does the man like the most? A. Boston; B. Miami; C. Seattle.	C	True
198_1	what_do_you_like/whatdoyoulike_v3/198.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. Chicago.	A	True
198_2	what_do_you_like/whatdoyoulike_v3/198.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. Boston.	X	True
198_3	what_do_you_like/whatdoyoulike_v3/198.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. none of the above.	C	True
198_4	what_do_you_like/whatdoyoulike_v3/198.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. none of the above.	C	True
199_0	what_do_you_like/whatdoyoulike_v3/199.wav	111111	Which food does the man like the most? A. pasta; B. ramen; C. steak.	C	True
199_1	what_do_you_like/whatdoyoulike_v3/199.wav	111111	Which food does the man like the most? A. pasta; B. steak; C. pizza.	B	True
199_2	what_do_you_like/whatdoyoulike_v3/199.wav	111111	Which food does the man like the most? A. pasta; B. ramen; C. pizza.	X	True
199_3	what_do_you_like/whatdoyoulike_v3/199.wav	111111	Which food does the man like the most? A. pizza; B. ramen; C. none of the above.	C	True
199_4	what_do_you_like/whatdoyoulike_v3/199.wav	111111	Which food does the man like the most? A. pizza; B. pasta; C. none of the above.	C	True
200_0	what_do_you_like/whatdoyoulike_v3/200.wav	111111	What is the man's favorite city? A. Boston; B. Miami; C. Chicago.	A	True
200_1	what_do_you_like/whatdoyoulike_v3/200.wav	111111	What is the man's favorite city? A. Boston; B. Seattle; C. Chicago.	A	True
200_2	what_do_you_like/whatdoyoulike_v3/200.wav	111111	What is the man's favorite city? A. Miami; B. Chicago; C. Seattle.	X	True
200_3	what_do_you_like/whatdoyoulike_v3/200.wav	111111	What is the man's favorite city? A. Miami; B. Seattle; C. none of the above.	C	True
200_4	what_do_you_like/whatdoyoulike_v3/200.wav	111111	What is the man's favorite city? A. Chicago; B. Seattle; C. none of the above.	C	True
201_0	what_do_you_like/whatdoyoulike_v3/201.wav	111111	What is the woman's favorite food? A. pizza; B. pasta; C. steak.	B	True
201_1	what_do_you_like/whatdoyoulike_v3/201.wav	111111	What is the woman's favorite food? A. ramen; B. pasta; C. steak.	B	True
201_2	what_do_you_like/whatdoyoulike_v3/201.wav	111111	What is the woman's favorite food? A. steak; B. ramen; C. pizza.	X	True
201_3	what_do_you_like/whatdoyoulike_v3/201.wav	111111	What is the woman's favorite food? A. pizza; B. steak; C. none of the above.	C	True
201_4	what_do_you_like/whatdoyoulike_v3/201.wav	111111	What is the woman's favorite food? A. steak; B. ramen; C. none of the above.	C	True
202_0	what_do_you_like/whatdoyoulike_v3/202.wav	111111	What is the woman's favorite food? A. steak; B. pasta; C. ramen.	B	True
202_1	what_do_you_like/whatdoyoulike_v3/202.wav	111111	What is the woman's favorite food? A. pasta; B. ramen; C. pizza.	A	True
202_2	what_do_you_like/whatdoyoulike_v3/202.wav	111111	What is the woman's favorite food? A. ramen; B. pizza; C. steak.	X	True
202_3	what_do_you_like/whatdoyoulike_v3/202.wav	111111	What is the woman's favorite food? A. ramen; B. steak; C. none of the above.	C	True
202_4	what_do_you_like/whatdoyoulike_v3/202.wav	111111	What is the woman's favorite food? A. ramen; B. pizza; C. none of the above.	C	True
203_0	what_do_you_like/whatdoyoulike_v3/203.wav	111111	What is the man's favorite food? A. ramen; B. pizza; C. pasta.	B	True
203_1	what_do_you_like/whatdoyoulike_v3/203.wav	111111	What is the man's favorite food? A. steak; B. ramen; C. pizza.	C	True
203_2	what_do_you_like/whatdoyoulike_v3/203.wav	111111	What is the man's favorite food? A. pasta; B. steak; C. ramen.	X	True
203_3	what_do_you_like/whatdoyoulike_v3/203.wav	111111	What is the man's favorite food? A. ramen; B. pasta; C. none of the above.	C	True
203_4	what_do_you_like/whatdoyoulike_v3/203.wav	111111	What is the man's favorite food? A. ramen; B. steak; C. none of the above.	C	True
204_0	what_do_you_like/whatdoyoulike_v3/204.wav	111111	Which city does the woman like the most? A. Boston; B. Chicago; C. Miami.	B	True
204_1	what_do_you_like/whatdoyoulike_v3/204.wav	111111	Which city does the woman like the most? A. Seattle; B. Boston; C. Chicago.	C	True
204_2	what_do_you_like/whatdoyoulike_v3/204.wav	111111	Which city does the woman like the most? A. Miami; B. Seattle; C. Boston.	X	True
204_3	what_do_you_like/whatdoyoulike_v3/204.wav	111111	Which city does the woman like the most? A. Seattle; B. Miami; C. none of the above.	C	True
204_4	what_do_you_like/whatdoyoulike_v3/204.wav	111111	Which city does the woman like the most? A. Boston; B. Seattle; C. none of the above.	C	True
205_0	what_do_you_like/whatdoyoulike_v3/205.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. Chicago.	C	True
205_1	what_do_you_like/whatdoyoulike_v3/205.wav	111111	Which city does the man like the most? A. Boston; B. Miami; C. Chicago.	C	True
205_2	what_do_you_like/whatdoyoulike_v3/205.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. Seattle.	X	True
205_3	what_do_you_like/whatdoyoulike_v3/205.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. none of the above.	C	True
205_4	what_do_you_like/whatdoyoulike_v3/205.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. none of the above.	C	True
206_0	what_do_you_like/whatdoyoulike_v3/206.wav	111111	Which beverage does the man like the most? A. milk; B. tea; C. coffee.	B	True
206_1	what_do_you_like/whatdoyoulike_v3/206.wav	111111	Which beverage does the man like the most? A. coffee; B. tea; C. wine.	B	True
206_2	what_do_you_like/whatdoyoulike_v3/206.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. wine.	X	True
206_3	what_do_you_like/whatdoyoulike_v3/206.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. none of the above.	C	True
206_4	what_do_you_like/whatdoyoulike_v3/206.wav	111111	Which beverage does the man like the most? A. coffee; B. wine; C. none of the above.	C	True
207_0	what_do_you_like/whatdoyoulike_v3/207.wav	111111	What is the woman's favorite food? A. pasta; B. pizza; C. ramen.	B	True
207_1	what_do_you_like/whatdoyoulike_v3/207.wav	111111	What is the woman's favorite food? A. steak; B. pasta; C. pizza.	C	True
207_2	what_do_you_like/whatdoyoulike_v3/207.wav	111111	What is the woman's favorite food? A. ramen; B. pasta; C. steak.	X	True
207_3	what_do_you_like/whatdoyoulike_v3/207.wav	111111	What is the woman's favorite food? A. ramen; B. pasta; C. none of the above.	C	True
207_4	what_do_you_like/whatdoyoulike_v3/207.wav	111111	What is the woman's favorite food? A. steak; B. pasta; C. none of the above.	C	True
208_0	what_do_you_like/whatdoyoulike_v3/208.wav	111111	What is the man's favorite city? A. Boston; B. Seattle; C. Miami.	C	True
208_1	what_do_you_like/whatdoyoulike_v3/208.wav	111111	What is the man's favorite city? A. Miami; B. Boston; C. Chicago.	A	True
208_2	what_do_you_like/whatdoyoulike_v3/208.wav	111111	What is the man's favorite city? A. Seattle; B. Chicago; C. Boston.	X	True
208_3	what_do_you_like/whatdoyoulike_v3/208.wav	111111	What is the man's favorite city? A. Chicago; B. Seattle; C. none of the above.	C	True
208_4	what_do_you_like/whatdoyoulike_v3/208.wav	111111	What is the man's favorite city? A. Boston; B. Chicago; C. none of the above.	C	True
209_0	what_do_you_like/whatdoyoulike_v3/209.wav	111111	What is the man's favorite beverage? A. wine; B. tea; C. milk.	A	True
209_1	what_do_you_like/whatdoyoulike_v3/209.wav	111111	What is the man's favorite beverage? A. milk; B. wine; C. coffee.	B	True
209_2	what_do_you_like/whatdoyoulike_v3/209.wav	111111	What is the man's favorite beverage? A. milk; B. tea; C. coffee.	X	True
209_3	what_do_you_like/whatdoyoulike_v3/209.wav	111111	What is the man's favorite beverage? A. milk; B. tea; C. none of the above.	C	True
209_4	what_do_you_like/whatdoyoulike_v3/209.wav	111111	What is the man's favorite beverage? A. milk; B. coffee; C. none of the above.	C	True
210_0	what_do_you_like/whatdoyoulike_v3/210.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. pasta.	C	True
210_1	what_do_you_like/whatdoyoulike_v3/210.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. pizza.	A	True
210_2	what_do_you_like/whatdoyoulike_v3/210.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. ramen.	X	True
210_3	what_do_you_like/whatdoyoulike_v3/210.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. none of the above.	C	True
210_4	what_do_you_like/whatdoyoulike_v3/210.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. none of the above.	C	True
211_0	what_do_you_like/whatdoyoulike_v3/211.wav	111111	Which beverage does the woman like the most? A. tea; B. wine; C. milk.	C	True
211_1	what_do_you_like/whatdoyoulike_v3/211.wav	111111	Which beverage does the woman like the most? A. tea; B. coffee; C. milk.	C	True
211_2	what_do_you_like/whatdoyoulike_v3/211.wav	111111	Which beverage does the woman like the most? A. coffee; B. wine; C. tea.	X	True
211_3	what_do_you_like/whatdoyoulike_v3/211.wav	111111	Which beverage does the woman like the most? A. wine; B. tea; C. none of the above.	C	True
211_4	what_do_you_like/whatdoyoulike_v3/211.wav	111111	Which beverage does the woman like the most? A. tea; B. coffee; C. none of the above.	C	True
212_0	what_do_you_like/whatdoyoulike_v3/212.wav	111111	What is the man's favorite city? A. Boston; B. Seattle; C. Miami.	C	True
212_1	what_do_you_like/whatdoyoulike_v3/212.wav	111111	What is the man's favorite city? A. Boston; B. Miami; C. Chicago.	B	True
212_2	what_do_you_like/whatdoyoulike_v3/212.wav	111111	What is the man's favorite city? A. Seattle; B. Boston; C. Chicago.	X	True
212_3	what_do_you_like/whatdoyoulike_v3/212.wav	111111	What is the man's favorite city? A. Seattle; B. Boston; C. none of the above.	C	True
212_4	what_do_you_like/whatdoyoulike_v3/212.wav	111111	What is the man's favorite city? A. Boston; B. Chicago; C. none of the above.	C	True
213_0	what_do_you_like/whatdoyoulike_v3/213.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. Seattle.	B	True
213_1	what_do_you_like/whatdoyoulike_v3/213.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. Boston.	B	True
213_2	what_do_you_like/whatdoyoulike_v3/213.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. Miami.	X	True
213_3	what_do_you_like/whatdoyoulike_v3/213.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. none of the above.	C	True
213_4	what_do_you_like/whatdoyoulike_v3/213.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. none of the above.	C	True
214_0	what_do_you_like/whatdoyoulike_v3/214.wav	111111	Which city does the man like the most? A. Seattle; B. Boston; C. Chicago.	B	True
214_1	what_do_you_like/whatdoyoulike_v3/214.wav	111111	Which city does the man like the most? A. Chicago; B. Miami; C. Boston.	C	True
214_2	what_do_you_like/whatdoyoulike_v3/214.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. Miami.	X	True
214_3	what_do_you_like/whatdoyoulike_v3/214.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. none of the above.	C	True
214_4	what_do_you_like/whatdoyoulike_v3/214.wav	111111	Which city does the man like the most? A. Chicago; B. Miami; C. none of the above.	C	True
215_0	what_do_you_like/whatdoyoulike_v3/215.wav	111111	Which city does the man like the most? A. Chicago; B. Boston; C. Miami.	B	True
215_1	what_do_you_like/whatdoyoulike_v3/215.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Boston.	C	True
215_2	what_do_you_like/whatdoyoulike_v3/215.wav	111111	Which city does the man like the most? A. Chicago; B. Miami; C. Seattle.	X	True
215_3	what_do_you_like/whatdoyoulike_v3/215.wav	111111	Which city does the man like the most? A. Miami; B. Seattle; C. none of the above.	C	True
215_4	what_do_you_like/whatdoyoulike_v3/215.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. none of the above.	C	True
216_0	what_do_you_like/whatdoyoulike_v3/216.wav	111111	Which beverage does the woman like the most? A. milk; B. coffee; C. wine.	B	True
216_1	what_do_you_like/whatdoyoulike_v3/216.wav	111111	Which beverage does the woman like the most? A. milk; B. coffee; C. tea.	B	True
216_2	what_do_you_like/whatdoyoulike_v3/216.wav	111111	Which beverage does the woman like the most? A. tea; B. wine; C. milk.	X	True
216_3	what_do_you_like/whatdoyoulike_v3/216.wav	111111	Which beverage does the woman like the most? A. tea; B. wine; C. none of the above.	C	True
216_4	what_do_you_like/whatdoyoulike_v3/216.wav	111111	Which beverage does the woman like the most? A. tea; B. milk; C. none of the above.	C	True
217_0	what_do_you_like/whatdoyoulike_v3/217.wav	111111	Which food does the man like the most? A. pasta; B. pizza; C. ramen.	A	True
217_1	what_do_you_like/whatdoyoulike_v3/217.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. pasta.	C	True
217_2	what_do_you_like/whatdoyoulike_v3/217.wav	111111	Which food does the man like the most? A. steak; B. pizza; C. ramen.	X	True
217_3	what_do_you_like/whatdoyoulike_v3/217.wav	111111	Which food does the man like the most? A. ramen; B. pizza; C. none of the above.	C	True
217_4	what_do_you_like/whatdoyoulike_v3/217.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. none of the above.	C	True
218_0	what_do_you_like/whatdoyoulike_v3/218.wav	111111	What is the man's favorite food? A. steak; B. pasta; C. pizza.	A	True
218_1	what_do_you_like/whatdoyoulike_v3/218.wav	111111	What is the man's favorite food? A. steak; B. ramen; C. pasta.	A	True
218_2	what_do_you_like/whatdoyoulike_v3/218.wav	111111	What is the man's favorite food? A. pasta; B. pizza; C. ramen.	X	True
218_3	what_do_you_like/whatdoyoulike_v3/218.wav	111111	What is the man's favorite food? A. pizza; B. ramen; C. none of the above.	C	True
218_4	what_do_you_like/whatdoyoulike_v3/218.wav	111111	What is the man's favorite food? A. ramen; B. pasta; C. none of the above.	C	True
219_0	what_do_you_like/whatdoyoulike_v3/219.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. wine.	A	True
219_1	what_do_you_like/whatdoyoulike_v3/219.wav	111111	Which beverage does the man like the most? A. milk; B. wine; C. tea.	A	True
219_2	what_do_you_like/whatdoyoulike_v3/219.wav	111111	Which beverage does the man like the most? A. tea; B. coffee; C. wine.	X	True
219_3	what_do_you_like/whatdoyoulike_v3/219.wav	111111	Which beverage does the man like the most? A. tea; B. coffee; C. none of the above.	C	True
219_4	what_do_you_like/whatdoyoulike_v3/219.wav	111111	Which beverage does the man like the most? A. wine; B. tea; C. none of the above.	C	True
220_0	what_do_you_like/whatdoyoulike_v3/220.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. wine.	C	True
220_1	what_do_you_like/whatdoyoulike_v3/220.wav	111111	What is the woman's favorite beverage? A. tea; B. wine; C. milk.	B	True
220_2	what_do_you_like/whatdoyoulike_v3/220.wav	111111	What is the woman's favorite beverage? A. milk; B. tea; C. coffee.	X	True
220_3	what_do_you_like/whatdoyoulike_v3/220.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. none of the above.	C	True
220_4	what_do_you_like/whatdoyoulike_v3/220.wav	111111	What is the woman's favorite beverage? A. milk; B. tea; C. none of the above.	C	True
221_0	what_do_you_like/whatdoyoulike_v3/221.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Boston.	C	True
221_1	what_do_you_like/whatdoyoulike_v3/221.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. Boston.	C	True
221_2	what_do_you_like/whatdoyoulike_v3/221.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. Seattle.	X	True
221_3	what_do_you_like/whatdoyoulike_v3/221.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. none of the above.	C	True
221_4	what_do_you_like/whatdoyoulike_v3/221.wav	111111	Which city does the man like the most? A. Miami; B. Chicago; C. none of the above.	C	True
222_0	what_do_you_like/whatdoyoulike_v3/222.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. Boston.	B	True
222_1	what_do_you_like/whatdoyoulike_v3/222.wav	111111	Which city does the man like the most? A. Chicago; B. Miami; C. Boston.	A	True
222_2	what_do_you_like/whatdoyoulike_v3/222.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. Miami.	X	True
222_3	what_do_you_like/whatdoyoulike_v3/222.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. none of the above.	C	True
222_4	what_do_you_like/whatdoyoulike_v3/222.wav	111111	Which city does the man like the most? A. Boston; B. Miami; C. none of the above.	C	True
223_0	what_do_you_like/whatdoyoulike_v3/223.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. wine.	B	True
223_1	what_do_you_like/whatdoyoulike_v3/223.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. coffee.	B	True
223_2	what_do_you_like/whatdoyoulike_v3/223.wav	111111	What is the man's favorite beverage? A. tea; B. coffee; C. wine.	X	True
223_3	what_do_you_like/whatdoyoulike_v3/223.wav	111111	What is the man's favorite beverage? A. tea; B. wine; C. none of the above.	C	True
223_4	what_do_you_like/whatdoyoulike_v3/223.wav	111111	What is the man's favorite beverage? A. coffee; B. wine; C. none of the above.	C	True
224_0	what_do_you_like/whatdoyoulike_v3/224.wav	111111	What is the man's favorite city? A. Chicago; B. Boston; C. Miami.	B	True
224_1	what_do_you_like/whatdoyoulike_v3/224.wav	111111	What is the man's favorite city? A. Boston; B. Chicago; C. Seattle.	A	True
224_2	what_do_you_like/whatdoyoulike_v3/224.wav	111111	What is the man's favorite city? A. Seattle; B. Chicago; C. Miami.	X	True
224_3	what_do_you_like/whatdoyoulike_v3/224.wav	111111	What is the man's favorite city? A. Chicago; B. Miami; C. none of the above.	C	True
224_4	what_do_you_like/whatdoyoulike_v3/224.wav	111111	What is the man's favorite city? A. Chicago; B. Seattle; C. none of the above.	C	True
225_0	what_do_you_like/whatdoyoulike_v3/225.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Miami.	A	True
225_1	what_do_you_like/whatdoyoulike_v3/225.wav	111111	Which city does the man like the most? A. Chicago; B. Boston; C. Miami.	A	True
225_2	what_do_you_like/whatdoyoulike_v3/225.wav	111111	Which city does the man like the most? A. Seattle; B. Boston; C. Miami.	X	True
225_3	what_do_you_like/whatdoyoulike_v3/225.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. none of the above.	C	True
225_4	what_do_you_like/whatdoyoulike_v3/225.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. none of the above.	C	True
226_0	what_do_you_like/whatdoyoulike_v3/226.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. pasta.	C	True
226_1	what_do_you_like/whatdoyoulike_v3/226.wav	111111	Which food does the woman like the most? A. steak; B. pasta; C. pizza.	B	True
226_2	what_do_you_like/whatdoyoulike_v3/226.wav	111111	Which food does the woman like the most? A. pizza; B. steak; C. ramen.	X	True
226_3	what_do_you_like/whatdoyoulike_v3/226.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. none of the above.	C	True
226_4	what_do_you_like/whatdoyoulike_v3/226.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. none of the above.	C	True
227_0	what_do_you_like/whatdoyoulike_v3/227.wav	111111	Which beverage does the woman like the most? A. coffee; B. tea; C. milk.	A	True
227_1	what_do_you_like/whatdoyoulike_v3/227.wav	111111	Which beverage does the woman like the most? A. coffee; B. wine; C. tea.	A	True
227_2	what_do_you_like/whatdoyoulike_v3/227.wav	111111	Which beverage does the woman like the most? A. wine; B. milk; C. tea.	X	True
227_3	what_do_you_like/whatdoyoulike_v3/227.wav	111111	Which beverage does the woman like the most? A. tea; B. milk; C. none of the above.	C	True
227_4	what_do_you_like/whatdoyoulike_v3/227.wav	111111	Which beverage does the woman like the most? A. wine; B. tea; C. none of the above.	C	True
228_0	what_do_you_like/whatdoyoulike_v3/228.wav	111111	Which city does the man like the most? A. Seattle; B. Boston; C. Miami.	C	True
228_1	what_do_you_like/whatdoyoulike_v3/228.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Miami.	C	True
228_2	what_do_you_like/whatdoyoulike_v3/228.wav	111111	Which city does the man like the most? A. Boston; B. Chicago; C. Seattle.	X	True
228_3	what_do_you_like/whatdoyoulike_v3/228.wav	111111	Which city does the man like the most? A. Chicago; B. Boston; C. none of the above.	C	True
228_4	what_do_you_like/whatdoyoulike_v3/228.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. none of the above.	C	True
229_0	what_do_you_like/whatdoyoulike_v3/229.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. tea.	A	True
229_1	what_do_you_like/whatdoyoulike_v3/229.wav	111111	What is the woman's favorite beverage? A. coffee; B. wine; C. milk.	C	True
229_2	what_do_you_like/whatdoyoulike_v3/229.wav	111111	What is the woman's favorite beverage? A. tea; B. wine; C. coffee.	X	True
229_3	what_do_you_like/whatdoyoulike_v3/229.wav	111111	What is the woman's favorite beverage? A. tea; B. coffee; C. none of the above.	C	True
229_4	what_do_you_like/whatdoyoulike_v3/229.wav	111111	What is the woman's favorite beverage? A. wine; B. coffee; C. none of the above.	C	True
230_0	what_do_you_like/whatdoyoulike_v3/230.wav	111111	Which beverage does the man like the most? A. coffee; B. wine; C. milk.	C	True
230_1	what_do_you_like/whatdoyoulike_v3/230.wav	111111	Which beverage does the man like the most? A. tea; B. milk; C. coffee.	B	True
230_2	what_do_you_like/whatdoyoulike_v3/230.wav	111111	Which beverage does the man like the most? A. tea; B. coffee; C. wine.	X	True
230_3	what_do_you_like/whatdoyoulike_v3/230.wav	111111	Which beverage does the man like the most? A. coffee; B. wine; C. none of the above.	C	True
230_4	what_do_you_like/whatdoyoulike_v3/230.wav	111111	Which beverage does the man like the most? A. coffee; B. tea; C. none of the above.	C	True
231_0	what_do_you_like/whatdoyoulike_v3/231.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. Chicago.	A	True
231_1	what_do_you_like/whatdoyoulike_v3/231.wav	111111	Which city does the man like the most? A. Seattle; B. Miami; C. Boston.	B	True
231_2	what_do_you_like/whatdoyoulike_v3/231.wav	111111	Which city does the man like the most? A. Seattle; B. Boston; C. Chicago.	X	True
231_3	what_do_you_like/whatdoyoulike_v3/231.wav	111111	Which city does the man like the most? A. Chicago; B. Boston; C. none of the above.	C	True
231_4	what_do_you_like/whatdoyoulike_v3/231.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. none of the above.	C	True
232_0	what_do_you_like/whatdoyoulike_v3/232.wav	111111	Which city does the woman like the most? A. Miami; B. Seattle; C. Chicago.	A	True
232_1	what_do_you_like/whatdoyoulike_v3/232.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. Seattle.	A	True
232_2	what_do_you_like/whatdoyoulike_v3/232.wav	111111	Which city does the woman like the most? A. Seattle; B. Chicago; C. Boston.	X	True
232_3	what_do_you_like/whatdoyoulike_v3/232.wav	111111	Which city does the woman like the most? A. Chicago; B. Seattle; C. none of the above.	C	True
